N,MB,min,avgMin,avg,avgMax,max
336,25460.0,304.5,410.0,455.9,504.8,739.7
337,25536.0,290.6,398.8,440.9,474.5,494.4
338,25612.0,373.3,424.7,453.3,472.9,528.0
339,25688.0,385.7,421.8,444.2,470.0,478.2
340,25764.0,416.2,421.8,443.8,468.0,472.4
341,25840.0,386.3,415.3,455.8,496.6,578.6
342,25916.0,339.0,401.8,445.5,513.9,744.5
343,25992.0,380.7,422.2,446.4,469.7,541.2
344,26068.0,382.6,421.7,447.7,477.9,579.7
345,26144.0,309.9,411.6,452.6,512.3,765.8
346,26220.0,419.2,423.3,446.6,466.9,474.3
347,26296.0,392.0,414.2,448.1,471.9,509.0
348,26372.0,394.7,430.4,460.7,475.3,583.8
349,26448.0,413.9,424.4,447.1,468.2,482.1
350,26524.0,414.1,428.2,442.6,463.0,474.7
351,26600.0,288.8,395.3,432.8,466.1,526.4
352,26676.0,408.8,425.6,447.6,468.2,472.3
353,26752.0,268.6,417.6,458.7,520.9,756.9
354,26828.0,341.6,414.2,448.1,486.4,573.7
355,26904.0,419.4,428.0,444.2,465.0,475.8
356,26980.0,409.1,418.3,444.8,468.5,474.5
357,27056.0,389.8,420.5,444.2,469.0,474.1
358,27132.0,404.7,422.8,446.2,475.0,483.0
359,27208.0,411.4,421.3,445.9,472.2,511.3
360,27284.0,397.0,414.2,446.4,475.1,527.4
361,27360.0,392.9,423.8,445.9,468.7,486.2
362,27436.0,398.7,420.9,449.6,468.2,500.0
363,27512.0,390.2,418.1,443.9,469.3,479.8
364,27588.0,265.0,398.0,442.2,482.6,559.4
365,27664.0,345.9,401.4,445.5,499.7,710.7
366,27740.0,378.9,422.9,447.8,490.9,602.3
367,27816.0,408.0,421.9,444.7,463.6,472.8
368,27892.0,410.9,424.0,442.2,463.8,478.2
369,27968.0,386.2,425.2,444.5,467.4,472.2
370,28044.0,397.8,422.4,438.7,467.4,473.4
371,28120.0,414.4,422.6,444.7,469.1,484.8
372,28196.0,399.9,424.8,462.8,471.4,641.7
373,28272.0,413.6,425.2,443.3,464.5,483.4
374,28348.0,394.3,423.5,440.4,463.1,478.2
375,28424.0,361.0,415.3,436.3,470.0,474.2
376,28500.0,302.3,406.8,435.4,499.5,478.2
377,28576.0,377.4,418.4,454.0,495.6,595.3
378,28652.0,289.5,400.1,430.8,471.5,496.0
379,28728.0,390.8,422.3,444.9,475.2,504.3
380,28804.0,414.7,425.0,448.8,467.9,472.1
381,28880.0,389.4,421.8,445.9,467.0,475.0
382,28956.0,350.7,420.7,445.1,493.7,604.8
383,29032.0,415.5,428.1,449.2,466.4,476.7
384,29108.0,399.6,422.8,440.3,461.8,467.9
385,29184.0,411.8,424.4,448.0,464.1,494.0
386,29260.0,417.4,420.5,443.8,468.9,474.4
387,29336.0,385.2,418.7,446.4,469.6,481.4
388,29412.0,275.3,398.8,453.6,506.7,741.0
389,29488.0,314.2,371.1,477.7,578.5,798.0
390,29564.0,372.8,390.6,453.1,539.2,568.4
391,29640.0,244.3,360.4,454.6,569.2,694.4
392,29716.0,373.8,401.3,457.6,500.0,551.3
393,29792.0,409.5,419.6,442.8,459.4,474.7
394,29868.0,275.4,417.3,462.5,563.3,705.2
395,29944.0,338.8,420.3,453.1,488.6,691.8
396,30020.0,399.8,421.0,450.6,482.5,516.9
397,30096.0,413.6,420.4,443.2,458.2,471.5
398,30172.0,414.4,425.6,445.6,465.2,468.4
399,30248.0,392.9,423.8,443.5,465.5,473.7
400,30324.0,261.3,410.5,461.7,535.1,851.5
401,30400.0,354.2,384.2,460.4,537.5,599.0
402,30476.0,345.7,381.2,490.0,573.0,682.2
403,30552.0,369.8,404.2,451.6,504.6,574.4
404,30628.0,395.3,422.1,443.0,463.8,471.7
405,30704.0,289.3,386.0,437.5,477.9,548.1
406,30780.0,364.8,438.1,472.4,617.5,645.9
407,30856.0,346.8,422.3,445.5,480.6,587.9
408,30932.0,414.4,428.4,445.8,464.8,479.7
409,31008.0,409.0,420.7,446.8,469.0,483.7
410,31084.0,398.7,421.4,443.2,465.8,481.1
411,31160.0,360.5,418.2,446.8,473.3,546.5
412,31236.0,405.5,419.5,446.8,478.2,508.4
413,31312.0,403.6,420.6,446.0,470.4,498.2
414,31388.0,394.6,420.3,444.3,475.8,523.1
415,31464.0,418.5,426.4,447.4,467.6,479.2
416,31540.0,412.7,423.8,444.8,468.2,477.5
417,31616.0,327.3,407.8,454.9,507.5,726.3
418,31692.0,299.3,402.5,441.2,492.8,622.4
419,31768.0,380.8,412.5,442.4,468.8,483.5
420,31844.0,398.4,420.5,442.4,464.2,481.8
421,31920.0,420.5,426.5,447.2,463.7,473.9
422,31996.0,397.7,419.0,442.3,468.8,481.9
423,32072.0,288.0,420.8,458.3,516.5,667.0
424,32148.0,383.7,418.0,446.4,477.0,535.2
425,32224.0,391.5,424.0,444.3,464.3,469.8
426,32300.0,422.6,428.9,445.0,461.7,471.2
427,32376.0,413.1,424.6,446.9,469.9,480.2
428,32452.0,415.9,428.8,443.4,465.1,482.7
429,32528.0,307.0,408.4,453.9,490.4,695.6
430,32604.0,418.6,427.4,443.8,463.7,478.9
431,32680.0,389.0,421.5,445.9,469.1,483.8
432,32756.0,272.0,388.9,440.2,505.5,666.0
433,32832.0,424.5,431.9,445.7,460.2,468.5
434,32908.0,399.7,423.4,441.1,466.1,480.3
435,32984.0,286.9,412.6,460.0,522.6,732.8
436,33060.0,401.8,422.2,445.7,464.7,497.6
437,33136.0,402.9,424.1,443.6,465.5,474.7
438,33212.0,385.4,416.7,444.2,472.9,538.7
439,33288.0,400.4,423.4,443.3,461.3,477.4
440,33364.0,356.1,418.7,443.3,474.3,501.1
441,33440.0,354.4,422.2,456.9,492.0,693.1
442,33516.0,396.5,424.2,440.9,460.8,497.3
443,33592.0,395.7,420.3,445.7,469.2,540.2
444,33668.0,416.0,425.9,442.9,460.3,479.1
445,33744.0,284.0,388.5,431.1,453.7,480.7
446,33820.0,354.7,424.4,458.5,480.2,563.5
447,33896.0,372.0,416.9,447.3,475.7,579.8
448,33972.0,386.2,413.5,437.9,465.1,493.7
449,34048.0,414.7,424.6,443.9,467.6,472.9
450,34124.0,417.7,426.6,444.5,465.0,472.1
451,34200.0,417.5,424.3,447.5,466.7,484.1
452,34276.0,268.1,419.2,467.4,590.7,793.8
453,34352.0,419.6,431.0,447.1,466.1,478.0
454,34428.0,408.9,426.1,445.6,466.5,477.8
455,34504.0,398.1,422.8,447.4,466.9,482.6
456,34580.0,417.4,420.8,444.5,464.8,478.3
457,34656.0,397.7,423.1,446.8,471.5,477.0
458,34732.0,286.5,414.4,453.3,509.7,637.9
459,34808.0,264.1,395.6,438.8,498.3,665.3
460,34884.0,362.1,420.3,448.0,480.6,575.5
461,34960.0,383.7,419.9,443.8,467.8,491.8
462,35036.0,412.8,426.0,445.0,466.5,476.9
463,35112.0,369.6,427.2,453.7,485.5,627.0
464,35188.0,355.5,418.9,447.2,478.3,543.6
465,35264.0,374.4,426.3,446.0,483.9,633.8
466,35340.0,411.1,425.1,441.4,463.2,486.3
467,35416.0,397.3,420.5,444.4,466.6,475.4
468,35492.0,420.5,424.9,443.9,464.2,477.2
469,35568.0,415.9,424.9,446.3,466.3,479.6
470,35644.0,417.2,427.1,442.5,461.9,470.4
471,35720.0,414.4,426.8,449.1,466.6,480.8
472,35796.0,291.7,397.7,430.6,471.4,515.5
473,35872.0,393.9,419.4,442.4,460.9,475.3
474,35948.0,420.4,428.4,443.8,461.6,472.0
475,36024.0,276.9,420.1,465.8,583.3,778.2
476,36100.0,400.8,425.1,445.4,466.0,492.2
477,36176.0,399.6,424.8,447.6,469.8,505.6
478,36252.0,404.8,432.2,450.3,465.6,498.0
479,36328.0,402.9,427.3,444.6,461.1,469.9
480,36404.0,418.8,430.1,445.3,465.5,474.1
481,36480.0,288.9,410.7,461.9,536.1,806.2
482,36556.0,369.9,422.8,450.1,487.0,655.1
483,36632.0,401.0,423.2,446.3,469.9,510.5
484,36708.0,418.7,428.2,444.7,465.3,472.5
485,36784.0,412.8,424.3,443.3,460.7,470.8
486,36860.0,289.3,391.7,436.9,491.0,615.8
487,36936.0,321.4,411.1,461.7,511.0,814.5
488,37012.0,374.8,417.3,446.9,480.0,606.8
489,37088.0,399.6,425.8,448.8,469.9,498.0
490,37164.0,395.9,421.5,446.2,466.0,507.9
491,37240.0,391.7,425.7,446.9,463.8,479.7
492,37316.0,405.3,420.0,444.1,467.2,501.1
493,37392.0,337.4,421.2,457.3,499.1,738.5
494,37468.0,384.7,413.1,437.9,461.0,481.9
495,37544.0,413.9,427.3,447.1,469.2,489.4
496,37620.0,412.8,425.2,442.5,462.0,472.9
497,37696.0,403.3,424.8,445.1,462.4,471.7
498,37772.0,387.1,418.8,448.3,479.0,563.0
499,37848.0,290.3,391.8,445.9,526.0,745.8
500,37924.0,383.6,417.2,443.6,471.9,503.0
501,38000.0,393.5,421.1,447.8,471.8,509.8
502,38076.0,393.0,424.3,443.9,466.3,506.2
503,38152.0,411.3,414.5,444.4,466.1,471.7
504,38228.0,346.0,424.1,459.9,514.0,643.7
505,38304.0,326.5,415.8,459.0,517.2,765.9
506,38380.0,399.3,423.5,444.2,466.9,475.8
507,38456.0,419.5,424.3,447.1,469.6,506.5
508,38532.0,410.9,426.7,441.4,461.2,471.7
509,38608.0,397.1,420.8,441.5,460.8,478.2
510,38684.0,327.6,420.2,446.3,476.9,546.5
511,38760.0,364.7,420.7,451.9,490.0,643.7
512,38836.0,372.2,415.5,446.4,476.0,558.1
513,38912.0,289.3,386.3,422.9,456.2,512.0
514,38988.0,415.0,422.0,443.2,465.5,472.4
515,39064.0,386.1,419.2,444.3,461.2,470.8
