N,MB,min,avgMin,avg,avgMax,max
230,17404.0,616.8,925.2,1124.2,1290.1,1433.3
231,17480.0,709.4,834.0,1188.3,1342.3,1444.3
232,17556.0,748.3,915.4,1228.2,1383.7,1480.2
233,17632.0,722.5,868.0,1238.2,1380.4,1473.6
234,17708.0,791.2,797.4,1280.4,1408.6,1439.2
235,17784.0,788.5,800.2,1308.5,1404.3,1491.4
236,17860.0,247.2,658.0,1294.1,1411.1,1495.3
237,17936.0,747.9,940.1,1276.8,1422.2,1493.1
238,18012.0,821.2,830.8,1324.6,1408.4,1483.0
239,18088.0,760.2,809.6,1327.4,1415.0,1492.3
240,18164.0,243.3,787.9,1237.8,1400.0,1482.3
241,18240.0,222.3,823.1,1193.2,1412.0,1483.7
242,18316.0,781.3,834.2,1321.7,1405.9,1484.2
243,18392.0,321.0,554.3,925.8,1402.2,1439.0
244,18468.0,773.8,1051.0,1261.8,1400.4,1489.9
245,18544.0,917.2,1053.8,1311.3,1417.2,1484.8
246,18620.0,912.1,1140.9,1369.8,1432.9,1477.4
247,18696.0,807.8,863.8,1324.1,1417.4,1487.8
248,18772.0,803.1,1067.9,1336.9,1415.6,1441.7
249,18848.0,878.4,1157.1,1363.4,1419.5,1494.0
250,18924.0,834.4,858.2,1290.3,1408.4,1494.9
251,19000.0,877.5,879.1,1363.8,1420.2,1482.8
252,19076.0,225.1,808.2,1319.1,1407.2,1475.7
253,19152.0,899.1,1004.4,1317.6,1415.1,1490.4
254,19228.0,828.7,976.4,1330.8,1427.1,1489.8
255,19304.0,849.6,969.8,1315.8,1414.6,1484.4
256,19380.0,853.0,887.8,1319.8,1418.1,1501.7
257,19456.0,641.7,901.8,1116.7,1280.5,1480.5
258,19532.0,236.3,694.0,1066.1,1324.8,1488.2
259,19608.0,760.1,809.7,1013.4,1208.7,1276.2
260,19684.0,758.8,814.9,1014.6,1226.6,1262.3
261,19760.0,753.9,833.7,1035.3,1210.3,1276.7
262,19836.0,794.2,830.0,1011.6,1207.0,1294.1
263,19912.0,200.2,668.4,1245.1,1387.6,1487.2
264,19988.0,843.7,952.1,1347.5,1408.5,1482.7
265,20064.0,843.3,964.8,1333.3,1423.4,1499.0
266,20140.0,840.5,849.1,1329.5,1424.7,1499.4
267,20216.0,821.7,968.4,1323.9,1421.6,1493.2
268,20292.0,783.1,948.8,1275.4,1398.9,1488.8
269,20368.0,981.9,1020.5,1207.4,1362.7,1410.2
270,20444.0,634.3,924.7,1158.3,1350.4,1494.4
271,20520.0,727.5,967.6,1266.2,1391.8,1481.7
272,20596.0,695.7,984.0,1156.4,1343.1,1434.8
273,20672.0,792.0,890.2,1228.2,1410.2,1504.9
274,20748.0,806.8,920.4,1285.6,1401.3,1491.1
275,20824.0,769.4,1015.8,1274.5,1401.0,1482.6
276,20900.0,759.6,942.1,1237.1,1385.2,1481.4
277,20976.0,703.5,877.2,1215.7,1370.2,1477.9
278,21052.0,788.6,961.3,1217.3,1360.1,1483.6
279,21128.0,740.8,895.0,1232.3,1393.3,1487.4
280,21204.0,217.3,636.4,1227.9,1378.1,1477.8
281,21280.0,215.8,953.6,1198.1,1371.9,1497.5
282,21356.0,913.2,1107.7,1352.6,1416.0,1484.1
