N,MB,min,avgMin,avg,avgMax,max
298,22572.0,430.7,438.9,463.5,492.1,504.3
299,22648.0,434.3,439.7,465.7,489.7,506.3
300,22724.0,423.1,434.7,461.6,490.7,508.5
301,22800.0,432.0,439.4,463.8,482.3,503.0
302,22876.0,432.9,436.7,462.0,488.7,496.4
303,22952.0,430.6,437.5,462.9,487.0,504.3
304,23028.0,430.8,438.7,464.0,492.4,507.8
305,23104.0,418.0,436.3,463.8,488.0,508.4
306,23180.0,433.6,445.4,466.5,492.3,500.0
307,23256.0,414.6,437.1,466.7,493.6,513.0
308,23332.0,427.1,437.2,463.1,492.2,507.8
309,23408.0,389.0,433.1,461.1,486.4,504.0
310,23484.0,340.2,426.8,449.2,482.3,495.0
311,23560.0,412.1,435.7,462.1,489.7,507.5
312,23636.0,425.1,437.9,464.8,496.0,515.2
313,23712.0,423.5,437.9,464.1,489.3,506.8
314,23788.0,432.0,437.1,462.8,489.0,500.4
315,23864.0,435.3,441.5,466.2,492.8,501.6
316,23940.0,428.4,438.7,463.3,494.4,502.3
317,24016.0,425.0,440.1,465.4,491.0,505.6
318,24092.0,425.0,437.8,462.4,489.6,513.9
319,24168.0,433.1,438.6,465.2,485.7,499.8
320,24244.0,424.5,436.4,460.4,487.6,513.6
321,24320.0,435.1,439.9,468.3,489.7,512.3
322,24396.0,428.0,437.9,462.0,488.4,499.0
323,24472.0,315.7,425.5,461.7,493.7,502.6
324,24548.0,343.4,434.8,457.3,487.9,504.2
325,24624.0,432.7,439.7,465.0,490.9,501.4
326,24700.0,427.2,440.1,465.1,494.1,510.3
327,24776.0,424.7,443.3,463.4,490.8,510.7
328,24852.0,434.6,440.2,464.3,492.0,503.8
329,24928.0,435.5,442.4,467.7,489.8,507.2
330,25004.0,427.2,442.3,463.0,489.2,507.0
331,25080.0,423.0,436.9,466.7,498.1,510.8
332,25156.0,438.4,444.0,465.1,488.5,500.0
333,25232.0,417.7,445.0,466.6,486.3,511.6
334,25308.0,427.4,440.0,465.3,490.4,505.0
335,25384.0,434.5,444.4,469.1,488.8,501.1
336,25460.0,433.9,445.4,465.8,490.3,504.5
337,25536.0,343.2,434.7,457.0,482.7,502.5
338,25612.0,422.8,442.0,465.5,486.0,499.7
339,25688.0,432.5,443.4,464.1,487.2,499.8
340,25764.0,434.8,441.2,463.6,488.1,505.8
341,25840.0,435.7,441.4,465.6,489.2,503.0
342,25916.0,419.1,436.5,465.1,495.5,518.7
343,25992.0,428.6,440.0,468.3,493.5,514.6
344,26068.0,436.6,442.4,464.5,488.2,502.0
