N,MB,min,avgMin,avg,avgMax,max
253,19152.0,21.2,102.3,157.2,694.7,731.1
254,19228.0,78.0,87.4,92.8,102.4,105.1
255,19304.0,86.4,97.8,109.7,113.6,116.4
256,19380.0,96.1,102.7,105.6,109.1,114.7
257,19456.0,75.8,90.9,99.0,101.6,104.5
258,19532.0,62.0,82.9,94.1,100.1,102.7
259,19608.0,82.6,93.2,97.9,101.4,102.3
260,19684.0,71.1,86.6,98.0,101.0,102.5
261,19760.0,62.7,84.2,95.6,101.3,103.2
262,19836.0,72.3,76.8,79.8,85.1,88.4
263,19912.0,48.4,62.5,72.7,78.2,85.2
264,19988.0,74.9,82.8,91.9,102.1,108.4
265,20064.0,92.6,99.4,103.7,105.7,106.8
266,20140.0,75.3,95.4,102.7,105.8,108.5
267,20216.0,98.4,102.5,104.8,108.3,110.5
268,20292.0,63.7,86.1,97.8,103.3,106.3
269,20368.0,75.5,92.9,101.2,103.9,106.5
270,20444.0,76.3,90.6,98.9,102.4,104.1
271,20520.0,75.3,86.0,95.7,102.6,104.6
272,20596.0,22.1,37.9,61.4,76.5,85.2
273,20672.0,82.9,246.2,531.7,726.9,767.9
274,20748.0,624.6,682.8,715.3,740.3,774.4
275,20824.0,216.0,540.6,665.3,730.7,796.8
276,20900.0,621.4,683.4,723.4,746.6,775.1
277,20976.0,685.2,718.8,742.8,756.4,776.4
278,21052.0,279.5,542.6,691.9,749.9,800.0
279,21128.0,595.2,681.0,722.5,745.3,790.6
280,21204.0,483.2,662.1,712.5,742.9,793.8
281,21280.0,670.9,706.1,730.2,752.4,782.9
282,21356.0,577.7,628.9,682.7,737.2,763.6
283,21432.0,258.9,555.9,697.5,747.4,783.7
284,21508.0,486.5,652.4,711.6,749.5,768.3
285,21584.0,648.0,711.8,735.5,758.9,793.6
286,21660.0,646.1,696.5,720.8,744.5,767.7
287,21736.0,651.0,702.0,734.3,760.7,788.9
288,21812.0,260.0,528.3,679.8,737.2,757.5
289,21888.0,460.5,664.5,713.7,758.5,785.3
290,21964.0,662.6,692.9,723.2,744.0,761.0
291,22040.0,579.0,642.3,692.2,728.1,757.9
292,22116.0,678.2,712.3,740.9,764.6,790.6
293,22192.0,260.0,518.0,683.0,725.8,794.3
294,22268.0,638.0,683.7,725.7,748.0,777.2
295,22344.0,314.4,557.2,677.2,731.2,779.8
296,22420.0,623.6,700.7,724.6,753.4,775.9
297,22496.0,565.6,663.5,711.6,733.1,795.7
298,22572.0,275.3,460.3,684.6,721.0,764.1
299,22648.0,479.1,686.0,729.6,762.2,812.9
300,22724.0,587.9,632.1,672.8,709.0,745.9
301,22800.0,606.0,670.2,704.3,732.6,774.5
