N,MB,min,avgMin,avg,avgMax,max
516,39140.0,428.9,437.9,476.1,517.7,525.0
517,39216.0,326.0,428.8,474.6,523.6,519.7
518,39292.0,227.4,402.7,524.3,915.2,1357.0
519,39368.0,439.4,443.9,474.7,509.6,518.2
520,39444.0,433.9,441.6,480.9,516.2,520.9
521,39520.0,432.0,439.0,477.0,519.8,529.6
522,39596.0,418.3,441.4,481.6,518.6,553.0
523,39672.0,432.2,441.3,476.1,516.7,520.1
524,39748.0,436.0,441.4,480.8,516.1,521.3
525,39824.0,438.5,442.5,476.9,514.5,519.0
526,39900.0,316.0,358.2,437.4,486.1,528.4
527,39976.0,201.6,326.5,506.9,669.6,1325.1
528,40052.0,305.8,365.6,482.2,633.0,806.1
529,40128.0,235.1,334.5,460.4,657.1,1185.3
530,40204.0,353.2,416.1,456.6,522.5,570.5
531,40280.0,435.4,440.3,474.7,514.2,520.1
532,40356.0,284.2,415.5,457.0,521.9,554.3
533,40432.0,295.4,405.5,473.3,545.7,684.3
534,40508.0,381.7,435.6,473.7,517.6,520.1
535,40584.0,289.1,423.6,482.8,561.8,886.5
536,40660.0,207.3,382.1,493.0,617.3,1306.5
537,40736.0,217.2,391.2,496.3,662.3,1337.7
538,40812.0,345.4,415.8,454.1,503.7,517.0
539,40888.0,273.8,346.6,449.8,571.5,644.3
540,40964.0,276.1,361.4,474.8,665.2,1033.9
541,41040.0,314.5,348.1,475.8,559.3,738.0
542,41116.0,248.0,333.9,431.5,534.6,608.0
543,41192.0,229.6,333.3,428.6,551.5,658.2
544,41268.0,306.3,384.6,456.2,571.6,718.6
545,41344.0,215.0,365.9,477.6,696.1,1334.7
546,41420.0,274.3,397.3,456.8,539.3,699.9
547,41496.0,266.8,354.2,437.5,519.3,651.4
548,41572.0,333.3,388.5,457.6,523.1,605.8
549,41648.0,310.8,407.4,447.8,521.3,676.2
550,41724.0,250.4,346.4,431.2,574.0,592.7
551,41800.0,282.9,359.5,443.3,550.5,659.0
552,41876.0,256.0,341.9,465.2,603.9,798.8
553,41952.0,279.1,362.8,433.3,548.5,699.8
554,42028.0,311.9,417.6,462.6,552.3,674.4
555,42104.0,248.2,412.2,490.2,585.3,1135.7
556,42180.0,308.0,411.2,465.4,524.6,630.2
557,42256.0,206.3,360.6,471.7,666.8,1239.0
558,42332.0,331.0,384.0,442.9,498.8,578.7
559,42408.0,303.9,350.9,437.6,490.9,589.2
560,42484.0,234.3,414.2,635.1,1065.4,1352.0
561,42560.0,312.9,372.5,447.8,558.0,738.1
562,42636.0,285.7,345.9,462.4,604.8,737.7
563,42712.0,241.5,328.3,464.0,644.8,974.1
564,42788.0,305.1,378.3,494.4,647.3,865.8
565,42864.0,210.9,363.3,473.9,652.5,1298.8
566,42940.0,339.1,382.4,425.0,511.9,581.0
567,43016.0,278.2,338.6,457.5,570.3,704.9
568,43092.0,322.0,426.0,464.4,518.7,582.9
569,43168.0,437.0,442.2,476.4,509.5,511.0
570,43244.0,435.8,442.4,473.8,509.1,521.7
571,43320.0,394.4,439.4,480.0,515.8,591.5
572,43396.0,438.4,445.2,474.0,507.2,512.1
573,43472.0,438.8,442.3,475.7,505.5,509.0
574,43548.0,440.0,443.7,472.8,505.1,511.9
575,43624.0,236.6,361.6,489.2,674.7,1230.0
576,43700.0,250.3,371.3,453.3,566.0,687.5
577,43776.0,324.9,414.2,461.2,532.0,616.9
578,43852.0,261.8,322.1,433.3,573.3,710.2
579,43928.0,221.0,410.3,518.0,704.6,1289.2
580,44004.0,292.3,374.6,492.6,664.3,823.4
581,44080.0,228.4,367.5,498.0,670.8,1291.7
582,44156.0,439.1,445.4,476.6,504.8,507.3
583,44232.0,376.4,429.9,467.5,510.8,560.9
584,44308.0,133.8,374.0,545.8,814.6,1326.2
585,44384.0,160.7,360.2,496.5,697.7,1281.3
586,44460.0,389.9,438.8,464.1,508.9,519.9
587,44536.0,301.6,386.0,474.3,599.0,705.0
588,44612.0,297.4,358.5,481.0,605.2,786.3
589,44688.0,282.7,361.9,446.7,546.0,741.1
590,44764.0,258.8,404.5,466.8,569.9,937.0
591,44840.0,440.8,446.0,479.0,508.6,512.7
592,44916.0,395.2,438.3,476.6,520.1,590.7
593,44992.0,323.9,435.2,470.9,515.1,539.7
594,45068.0,441.4,444.3,476.9,507.0,512.8
595,45144.0,437.0,442.9,476.0,505.8,512.2
596,45220.0,402.6,441.8,468.0,502.5,513.5
597,45296.0,442.0,446.0,478.1,508.0,512.3
598,45372.0,441.5,447.7,475.3,507.3,510.6
599,45448.0,336.1,429.6,476.9,520.0,622.5
600,45524.0,440.5,444.6,474.7,507.0,510.3
601,45600.0,440.7,446.2,477.4,506.0,510.7
602,45676.0,438.0,444.4,473.6,506.0,513.1
603,45752.0,311.8,414.6,475.9,533.9,690.7
604,45828.0,381.8,435.1,473.2,513.5,559.4
605,45904.0,440.3,446.8,477.3,505.7,512.4
606,45980.0,443.5,446.4,474.4,504.7,510.6
607,46056.0,347.2,399.2,461.0,504.6,563.5
608,46132.0,323.8,445.3,468.3,521.4,649.9
609,46208.0,440.1,445.8,473.6,505.8,513.8
610,46284.0,440.3,446.5,476.0,508.2,511.3
611,46360.0,404.3,443.6,474.8,508.3,513.8
612,46436.0,276.2,358.8,461.2,582.8,648.6
613,46512.0,291.1,354.9,484.7,601.4,854.1
614,46588.0,294.7,375.5,476.7,629.5,789.8
615,46664.0,263.5,404.5,487.5,643.6,1199.8
616,46740.0,290.9,358.1,444.4,543.3,614.4
617,46816.0,312.7,393.1,475.4,554.2,773.2
618,46892.0,285.6,394.4,467.6,593.2,897.8
619,46968.0,298.7,371.5,471.0,647.6,774.6
620,47044.0,296.4,363.6,430.6,485.8,547.1
621,47120.0,372.0,421.0,478.9,537.1,670.1
622,47196.0,254.5,416.2,475.8,554.9,877.7
623,47272.0,310.2,394.6,477.0,611.1,766.5
624,47348.0,261.2,349.3,494.4,653.6,1244.5
625,47424.0,127.4,392.3,564.2,896.0,1358.0
626,47500.0,366.2,434.5,465.0,514.9,577.2
627,47576.0,432.8,443.3,478.5,509.1,520.2
628,47652.0,209.4,375.9,457.0,692.2,1281.9
629,47728.0,239.4,351.0,439.0,593.4,725.6
630,47804.0,254.5,386.6,470.6,666.0,1229.0
631,47880.0,257.1,372.7,450.9,597.6,799.9
632,47956.0,217.2,336.9,505.1,660.4,1335.7
633,48032.0,351.7,418.5,463.9,513.8,536.5
634,48108.0,292.3,353.1,447.5,525.0,786.2
635,48184.0,336.3,422.2,471.5,509.9,581.7
636,48260.0,208.5,408.8,499.5,602.6,1310.0
637,48336.0,439.6,442.3,474.0,509.4,513.2
638,48412.0,439.0,442.4,478.3,509.8,514.6
639,48488.0,434.9,444.1,473.9,508.5,513.3
640,48564.0,414.6,437.8,480.9,518.3,560.6
641,48640.0,438.7,446.9,478.7,510.8,522.3
642,48716.0,374.3,421.7,467.8,522.3,537.0
643,48792.0,227.0,400.0,482.0,614.7,1059.8
644,48868.0,216.4,339.1,471.2,721.4,1192.3
645,48944.0,179.7,390.1,489.5,656.2,1302.2
646,49020.0,278.6,355.9,425.0,541.3,722.8
647,49096.0,296.9,357.3,442.9,594.2,692.5
