N,MB,min,avgMin,avg,avgMax,max
333,25232.0,88.1,93.8,123.4,128.8,130.8
334,25308.0,2.0,118.4,129.9,159.8,181.0
335,25384.0,89.9,123.4,128.7,133.7,158.3
336,25460.0,88.9,116.3,127.6,132.4,151.4
337,25536.0,2.0,105.8,128.5,135.8,153.4
338,25612.0,85.5,127.4,160.1,175.6,178.1
339,25688.0,2.0,107.4,156.4,175.6,178.5
340,25764.0,87.9,115.8,146.5,165.0,195.1
341,25840.0,108.7,133.5,161.6,183.2,191.1
342,25916.0,2.0,62.1,127.9,137.9,157.2
343,25992.0,99.4,126.2,157.9,176.9,184.6
344,26068.0,2.0,110.0,157.1,180.8,188.3
345,26144.0,86.6,105.8,126.8,130.0,131.3
346,26220.0,2.0,128.5,156.2,182.4,192.6
347,26296.0,113.1,126.4,157.0,172.6,191.1
348,26372.0,2.0,2.0,123.3,133.1,158.9
349,26448.0,65.9,132.9,173.1,188.1,195.1
350,26524.0,109.1,141.4,174.1,178.8,186.4
351,26600.0,2.0,94.2,130.7,146.1,150.6
352,26676.0,95.1,105.0,143.8,151.2,175.9
353,26752.0,2.0,2.0,122.8,129.3,136.2
354,26828.0,113.6,134.6,172.4,186.7,192.5
355,26904.0,112.3,146.3,182.8,187.3,191.1
356,26980.0,2.0,120.7,140.0,181.2,188.0
357,27056.0,90.3,125.2,135.3,157.1,191.6
358,27132.0,2.0,118.3,135.8,156.3,157.8
359,27208.0,99.8,99.8,157.6,165.3,182.4
360,27284.0,108.3,108.3,177.7,181.3,185.3
361,27360.0,2.0,120.9,136.2,179.9,182.5
362,27436.0,87.2,87.2,122.9,129.2,131.1
363,27512.0,2.0,109.8,129.5,145.8,177.2
364,27588.0,87.0,125.0,139.5,164.1,179.4
365,27664.0,109.2,131.1,161.5,175.7,178.2
366,27740.0,2.0,118.8,131.5,167.3,178.4
367,27816.0,87.1,102.5,126.5,128.8,131.4
368,27892.0,2.0,2.0,128.0,135.4,174.7
369,27968.0,87.7,88.3,124.6,129.2,132.2
370,28044.0,74.4,88.8,124.6,131.5,157.4
371,28120.0,2.0,88.2,114.8,132.1,156.2
372,28196.0,111.4,134.0,158.7,176.8,179.7
373,28272.0,2.0,118.0,133.2,157.3,169.8
374,28348.0,88.2,118.7,127.6,133.0,151.3
375,28424.0,88.3,109.7,129.3,130.0,150.8
376,28500.0,88.7,88.7,126.4,128.3,130.8
377,28576.0,90.8,108.3,127.1,129.1,130.6
378,28652.0,2.0,51.1,120.5,128.5,132.2
379,28728.0,88.6,88.6,125.9,128.2,130.0
380,28804.0,2.0,98.5,129.2,144.8,177.7
381,28880.0,111.5,157.3,181.7,189.1,198.3
382,28956.0,111.9,111.9,179.5,183.0,185.4
383,29032.0,2.0,123.5,165.5,186.0,191.7
384,29108.0,109.9,142.5,179.1,182.3,191.8
385,29184.0,2.0,80.5,168.9,181.9,185.0
386,29260.0,111.6,146.2,160.2,179.8,190.9
387,29336.0,113.1,158.1,182.4,186.5,192.3
388,29412.0,2.0,113.8,138.7,170.9,182.0
389,29488.0,107.9,139.0,157.0,172.4,181.3
390,29564.0,2.0,87.4,163.0,183.1,188.1
391,29640.0,87.9,124.4,129.0,151.0,155.6
392,29716.0,103.2,113.3,158.3,182.6,185.3
393,29792.0,2.0,107.8,135.7,157.5,159.7
394,29868.0,99.2,144.9,161.9,177.3,180.1
395,29944.0,2.0,103.2,160.2,176.4,180.1
396,30020.0,101.3,125.1,138.8,156.4,161.5
397,30096.0,100.0,126.5,140.0,159.2,162.6
398,30172.0,2.0,118.5,132.7,181.7,193.8
399,30248.0,88.6,124.3,130.6,130.6,185.3
400,30324.0,2.0,55.0,122.0,132.7,154.0
401,30400.0,108.6,141.3,174.5,178.2,181.9
402,30476.0,109.3,150.3,174.0,178.4,182.4
403,30552.0,2.0,119.9,135.1,179.1,181.1
404,30628.0,88.8,123.7,147.3,164.2,178.9
405,30704.0,2.0,110.6,155.1,173.1,178.5
406,30780.0,110.5,148.4,162.5,179.7,185.7
407,30856.0,110.4,140.0,159.7,183.2,185.7
408,30932.0,2.0,94.9,126.7,132.3,153.5
409,31008.0,86.9,86.9,121.9,128.1,130.2
410,31084.0,2.0,2.0,122.0,128.9,130.4
411,31160.0,89.0,111.6,125.6,127.9,131.0
412,31236.0,97.5,97.5,147.9,150.8,153.7
413,31312.0,2.0,62.5,125.8,130.9,150.4
414,31388.0,76.8,134.7,156.3,178.7,185.0
415,31464.0,111.1,145.4,180.6,184.8,190.5
416,31540.0,2.0,116.8,152.6,185.4,190.0
417,31616.0,89.8,114.1,127.0,129.5,131.6
418,31692.0,88.6,92.6,125.5,128.3,130.1
419,31768.0,110.1,126.0,150.3,172.3,183.5
420,31844.0,86.4,124.0,152.3,175.5,186.7
421,31920.0,2.0,108.9,128.0,140.0,160.7
422,31996.0,88.6,88.6,125.9,128.1,130.0
423,32072.0,87.7,110.3,128.8,135.9,156.7
424,32148.0,85.7,150.5,170.0,186.0,201.7
425,32224.0,110.8,155.7,178.9,183.2,186.6
426,32300.0,2.0,116.7,147.4,182.8,184.9
427,32376.0,86.7,121.6,148.8,168.0,179.3
428,32452.0,2.0,79.5,162.4,175.0,178.1
429,32528.0,88.6,121.3,128.6,132.0,155.2
430,32604.0,88.7,106.8,126.1,128.6,130.1
431,32680.0,2.0,115.8,130.0,147.5,157.1
432,32756.0,100.7,120.0,145.0,155.1,158.5
433,32832.0,2.0,79.7,162.5,176.0,180.5
434,32908.0,97.3,126.1,130.4,143.3,151.7
435,32984.0,109.2,157.1,177.4,184.8,190.1
436,33060.0,2.0,109.8,156.4,178.0,185.2
437,33136.0,96.8,125.4,129.6,137.9,147.9
438,33212.0,2.0,103.9,131.8,149.8,155.4
439,33288.0,88.5,88.5,126.2,128.2,129.3
440,33364.0,87.5,106.3,125.9,128.4,129.9
441,33440.0,2.0,2.0,122.2,128.9,134.6
442,33516.0,94.7,111.6,126.5,128.9,132.8
443,33592.0,2.0,2.0,117.7,128.5,130.5
444,33668.0,106.9,132.2,160.4,177.3,180.5
445,33744.0,109.6,140.5,173.1,176.6,181.4
446,33820.0,2.0,114.6,142.8,171.0,179.6
447,33896.0,101.0,127.2,133.5,157.7,157.9
448,33972.0,2.0,2.0,117.4,128.3,129.9
449,34048.0,87.2,122.2,129.0,134.7,154.5
450,34124.0,109.5,152.6,179.6,187.5,197.7
451,34200.0,2.0,118.7,144.0,178.6,187.3
452,34276.0,89.5,122.0,129.8,140.2,155.7
453,34352.0,2.0,116.0,137.9,167.5,184.2
454,34428.0,88.6,126.2,135.9,158.3,159.4
455,34504.0,87.5,107.0,127.2,129.6,133.2
456,34580.0,2.0,118.3,133.4,164.6,176.7
457,34656.0,111.1,111.5,178.0,181.7,186.1
458,34732.0,2.0,106.7,141.2,170.7,187.0
459,34808.0,101.1,127.6,147.9,175.6,186.6
460,34884.0,110.9,156.9,181.8,186.7,190.7
461,34960.0,2.0,103.7,129.1,135.4,185.1
462,35036.0,108.6,142.9,165.1,177.6,181.1
463,35112.0,2.0,114.5,154.2,178.0,183.0
464,35188.0,87.6,118.1,128.6,131.4,146.8
465,35264.0,89.4,107.1,127.6,130.0,132.3
466,35340.0,2.0,104.5,161.4,187.0,198.4
467,35416.0,89.3,124.7,129.2,136.2,152.5
468,35492.0,2.0,41.9,119.8,129.4,131.0
469,35568.0,87.4,106.7,127.4,130.1,131.9
470,35644.0,88.3,100.0,125.0,129.9,131.7
471,35720.0,2.0,97.1,120.0,136.9,148.0
472,35796.0,95.0,142.4,154.0,183.6,192.1
473,35872.0,2.0,127.7,160.8,187.6,193.3
474,35948.0,110.3,110.3,176.3,179.9,182.4
475,36024.0,108.8,55.4,176.9,180.7,185.2
476,36100.0,100.9,121.8,145.6,158.3,161.0
477,36176.0,110.5,153.1,161.1,176.9,182.3
478,36252.0,2.0,115.8,160.6,186.7,191.9
479,36328.0,106.6,136.3,152.0,185.1,187.4
480,36404.0,88.6,70.6,126.3,129.0,130.9
481,36480.0,88.3,88.3,126.6,128.7,130.5
482,36556.0,103.0,125.9,140.2,162.6,164.1
483,36632.0,2.0,117.5,138.2,161.3,166.5
484,36708.0,77.8,101.8,126.3,128.9,130.8
485,36784.0,88.5,89.1,124.4,130.6,131.6
486,36860.0,2.0,81.8,123.4,153.6,162.5
487,36936.0,69.7,93.4,130.5,176.8,179.7
488,37012.0,2.0,117.8,142.4,178.4,190.9
489,37088.0,88.8,120.2,159.5,185.8,191.9
490,37164.0,2.0,101.8,167.0,186.8,192.5
491,37240.0,104.4,143.0,160.4,185.3,197.1
492,37316.0,108.7,144.2,181.1,185.1,188.9
493,37392.0,2.0,112.0,142.5,155.0,183.7
494,37468.0,94.2,132.5,164.4,179.5,189.3
495,37544.0,2.0,112.5,171.1,186.6,198.6
496,37620.0,108.7,163.4,174.6,185.7,195.0
497,37696.0,113.0,169.8,186.6,192.8,200.0
498,37772.0,2.1,125.4,153.6,171.0,188.7
499,37848.0,84.9,116.6,134.3,149.2,157.8
500,37924.0,2.0,62.3,108.1,134.2,159.5
501,38000.0,107.3,132.0,141.3,177.3,177.3
502,38076.0,2.0,116.2,145.2,169.9,185.4
503,38152.0,87.8,126.0,131.0,143.8,162.2
504,38228.0,100.3,127.4,142.0,158.9,161.9
505,38304.0,2.0,62.5,127.3,137.4,162.3
506,38380.0,109.2,110.0,171.2,181.0,186.7
507,38456.0,2.0,103.5,164.9,182.7,186.7
508,38532.0,100.6,148.7,163.1,184.1,196.6
509,38608.0,113.8,148.6,184.0,188.2,190.9
510,38684.0,2.0,120.2,137.0,185.5,187.2
511,38760.0,87.6,87.6,123.7,128.1,129.9
512,38836.0,2.0,2.0,122.4,129.0,131.1
513,38912.0,88.0,122.0,131.3,147.9,153.9
514,38988.0,99.0,124.8,139.8,154.4,174.3
515,39064.0,2.0,2.0,125.0,134.3,159.8
516,39140.0,101.1,148.4,166.8,185.1,195.0
517,39216.0,2.0,112.6,160.0,183.2,187.4
518,39292.0,88.6,88.6,126.9,129.0,131.3
519,39368.0,88.5,113.8,126.7,129.3,131.3
520,39444.0,2.0,2.0,125.2,132.3,158.3
521,39520.0,88.7,138.7,161.4,179.7,183.0
522,39596.0,2.0,110.6,159.0,182.7,186.2
523,39672.0,89.2,114.5,127.6,129.8,131.4
524,39748.0,87.6,117.0,127.0,129.6,131.3
525,39824.0,2.0,104.2,143.3,162.1,182.0
526,39900.0,107.1,107.1,176.6,180.3,183.5
527,39976.0,1.9,120.2,138.2,179.0,181.9
528,40052.0,2.0,2.0,122.5,129.3,138.3
529,40128.0,87.9,107.0,126.2,128.3,130.1
530,40204.0,89.0,72.0,125.2,128.0,129.5
531,40280.0,88.6,107.2,126.4,128.7,130.0
532,40356.0,110.6,125.0,155.6,177.0,181.6
533,40432.0,2.0,116.4,144.0,176.1,178.6
534,40508.0,87.4,113.1,126.8,128.8,132.4
535,40584.0,2.0,45.9,120.3,128.9,130.5
536,40660.0,59.5,122.8,141.3,165.8,185.7
537,40736.0,101.2,127.0,140.3,158.1,160.9
538,40812.0,2.0,117.4,148.0,182.9,185.3
539,40888.0,90.0,116.4,126.6,128.8,130.7
540,40964.0,2.0,50.1,122.6,128.8,148.6
541,41040.0,86.9,106.3,126.9,129.4,131.8
542,41116.0,88.7,107.6,126.6,128.9,131.0
543,41192.0,2.0,2.0,122.3,129.0,130.2
544,41268.0,88.1,122.6,137.0,166.7,170.7
