N,MB,min,avgMin,avg,avgMax,max
298,22572.0,162.7,173.7,182.8,189.7,198.0
299,22648.0,160.0,168.5,183.9,193.1,199.6
300,22724.0,136.4,166.8,179.7,194.9,222.1
301,22800.0,144.2,175.0,188.6,194.2,214.7
302,22876.0,181.6,186.2,189.9,192.9,195.5
303,22952.0,123.7,150.8,176.4,189.5,197.8
304,23028.0,166.0,178.3,184.9,190.3,203.5
305,23104.0,169.1,181.8,187.2,192.4,196.5
306,23180.0,129.7,150.2,182.0,193.7,203.9
307,23256.0,165.1,177.9,190.3,200.4,214.2
308,23332.0,144.0,171.5,184.1,195.0,214.9
309,23408.0,152.3,171.1,188.0,196.0,207.5
310,23484.0,164.7,170.3,178.3,189.0,199.9
311,23560.0,162.5,179.0,188.8,193.6,196.9
312,23636.0,138.3,160.2,176.6,186.7,197.3
313,23712.0,157.5,172.6,183.9,191.5,202.6
314,23788.0,172.2,179.3,188.3,195.9,206.2
315,23864.0,131.5,156.2,178.8,190.6,198.8
316,23940.0,135.2,155.0,181.0,193.0,196.8
317,24016.0,152.5,175.2,188.1,199.4,222.6
318,24092.0,157.0,174.4,184.2,191.8,199.7
319,24168.0,139.3,152.0,167.9,189.0,200.8
320,24244.0,137.3,166.0,182.6,191.5,196.7
321,24320.0,112.2,164.6,179.9,192.2,198.3
322,24396.0,154.5,171.3,183.5,193.1,218.8
323,24472.0,130.7,166.2,183.4,193.1,205.9
324,24548.0,160.9,170.1,181.4,198.4,217.1
325,24624.0,165.4,177.7,185.7,193.6,207.9
326,24700.0,142.0,163.0,179.7,193.3,210.5
327,24776.0,155.5,163.3,172.7,183.9,190.6
328,24852.0,147.6,166.6,176.9,186.9,196.8
329,24928.0,157.2,171.6,183.1,192.3,198.8
330,25004.0,157.7,172.5,182.2,190.3,197.0
331,25080.0,163.8,181.7,187.1,192.9,206.9
332,25156.0,154.2,162.7,172.6,185.0,194.0
333,25232.0,148.0,168.1,174.4,185.7,208.9
334,25308.0,153.6,167.8,183.0,195.5,215.9
335,25384.0,159.0,167.2,177.2,187.6,199.0
336,25460.0,137.6,160.7,179.7,194.7,209.7
337,25536.0,150.2,164.0,176.9,187.2,211.8
338,25612.0,158.6,167.2,175.5,180.7,187.0
339,25688.0,129.4,153.9,175.9,184.9,202.4
340,25764.0,125.7,155.0,176.4,185.9,200.8
341,25840.0,144.9,156.6,175.3,190.2,197.1
342,25916.0,150.1,168.4,180.8,186.0,192.7
343,25992.0,160.1,168.4,180.9,195.9,206.9
344,26068.0,148.3,172.6,179.2,189.9,200.2
345,26144.0,133.5,150.8,178.1,189.6,219.0
346,26220.0,156.0,164.9,177.0,189.3,196.7
347,26296.0,146.7,161.5,172.7,181.2,188.8
348,26372.0,164.5,171.5,179.4,189.4,198.1
349,26448.0,149.0,163.7,173.2,182.6,192.5
350,26524.0,132.5,146.8,169.1,185.8,200.8
351,26600.0,155.3,162.4,175.4,189.7,198.9
352,26676.0,148.1,166.8,174.7,189.9,196.0
353,26752.0,153.3,160.6,175.0,187.2,199.8
354,26828.0,166.8,175.5,182.1,196.1,219.3
355,26904.0,137.4,150.0,160.0,172.3,189.2
356,26980.0,161.2,168.1,181.2,191.4,212.8
357,27056.0,151.1,159.7,171.8,176.4,197.4
358,27132.0,140.4,153.2,164.1,177.5,199.6
359,27208.0,160.0,170.0,176.9,186.3,196.2
360,27284.0,123.1,150.9,170.3,182.1,201.8
361,27360.0,156.0,162.0,171.3,181.7,192.7
362,27436.0,161.2,166.8,175.1,191.3,205.7
363,27512.0,128.1,162.9,174.6,185.3,204.5
364,27588.0,127.0,147.0,165.7,176.5,188.0
365,27664.0,141.4,154.4,162.2,173.4,184.1
366,27740.0,129.3,152.9,164.1,177.8,196.9
367,27816.0,151.2,163.9,173.9,183.9,197.4
368,27892.0,126.9,146.1,167.8,188.3,199.7
369,27968.0,137.8,161.9,174.5,180.7,191.7
370,28044.0,131.9,148.8,166.6,176.3,186.9
371,28120.0,146.5,163.3,174.2,192.4,215.7
372,28196.0,149.2,164.3,171.0,182.0,195.6
373,28272.0,120.3,161.5,173.0,187.3,220.5
374,28348.0,160.4,168.0,175.7,183.6,190.9
375,28424.0,158.5,171.1,183.6,191.3,199.6
376,28500.0,142.7,153.1,168.0,177.9,188.7
377,28576.0,133.9,158.0,169.1,180.6,192.0
378,28652.0,149.4,157.4,170.2,178.7,187.8
379,28728.0,132.5,159.4,171.5,181.5,197.5
380,28804.0,149.6,157.8,169.0,181.8,195.7
381,28880.0,149.8,159.7,170.7,180.0,191.1
382,28956.0,155.0,162.6,170.3,178.9,190.3
383,29032.0,152.1,161.8,171.2,184.8,210.7
384,29108.0,129.0,144.1,157.4,172.6,183.5
385,29184.0,144.2,158.7,166.3,176.7,178.9
386,29260.0,152.4,162.4,169.6,175.4,187.0
387,29336.0,155.6,167.5,174.9,185.6,198.1
388,29412.0,109.5,143.8,166.5,180.6,196.7
389,29488.0,114.2,132.7,163.6,173.5,193.0
390,29564.0,128.4,147.9,163.2,179.4,192.9
391,29640.0,108.8,152.9,167.9,179.0,199.5
392,29716.0,129.2,146.9,165.6,175.6,183.8
393,29792.0,115.6,150.5,167.9,172.3,206.0
394,29868.0,143.2,154.5,167.0,174.5,192.1
395,29944.0,152.8,165.5,169.8,176.1,184.1
396,30020.0,149.6,164.3,171.8,178.4,192.6
397,30096.0,132.4,146.9,161.8,171.3,180.1
398,30172.0,129.7,142.2,162.8,172.3,180.1
399,30248.0,124.2,157.9,173.3,181.6,197.5
400,30324.0,166.2,168.3,178.7,193.7,217.5
401,30400.0,119.4,136.5,158.0,171.8,191.6
402,30476.0,127.0,146.9,160.7,177.3,192.6
403,30552.0,128.5,152.8,165.4,176.1,194.5
404,30628.0,152.8,160.4,169.1,179.8,197.2
405,30704.0,128.0,145.7,164.4,176.0,202.3
406,30780.0,156.6,166.7,172.7,179.6,185.9
407,30856.0,129.7,143.5,163.7,176.9,203.6
408,30932.0,133.8,150.9,163.2,172.9,190.4
409,31008.0,97.0,135.3,159.5,173.1,184.0
410,31084.0,125.5,135.6,158.3,170.7,183.6
411,31160.0,120.5,158.7,178.7,198.8,220.0
412,31236.0,126.8,151.7,169.6,178.2,185.0
413,31312.0,100.9,131.1,154.3,166.7,186.8
414,31388.0,128.3,154.5,167.2,176.3,188.5
415,31464.0,150.3,158.6,167.5,176.7,196.6
416,31540.0,150.5,161.7,169.1,175.0,180.0
417,31616.0,146.5,155.4,163.3,172.2,177.8
418,31692.0,151.2,162.8,168.2,174.5,193.0
419,31768.0,150.7,155.5,168.2,179.2,195.8
420,31844.0,153.6,161.7,171.4,180.2,198.7
421,31920.0,146.7,155.5,166.9,178.0,189.3
422,31996.0,125.7,143.3,163.8,174.3,208.4
423,32072.0,135.3,149.0,159.5,172.6,180.6
424,32148.0,126.4,148.8,168.2,186.2,219.6
425,32224.0,116.0,147.8,162.7,170.5,176.9
426,32300.0,139.0,157.3,169.7,175.8,180.5
427,32376.0,128.7,147.3,161.2,171.3,178.8
428,32452.0,151.7,164.4,169.7,175.0,183.8
429,32528.0,114.5,143.6,169.5,180.0,217.4
430,32604.0,137.3,149.1,160.0,170.5,182.2
431,32680.0,126.8,140.5,154.2,174.4,206.8
432,32756.0,148.2,153.9,161.4,168.6,197.1
433,32832.0,150.3,160.6,166.5,172.6,180.7
434,32908.0,146.5,156.1,161.3,164.6,175.4
435,32984.0,119.8,152.3,163.1,174.1,191.5
436,33060.0,139.9,159.2,171.0,176.1,195.6
437,33136.0,127.3,143.4,164.2,173.4,180.6
438,33212.0,127.7,141.5,157.0,174.6,193.6
439,33288.0,139.1,153.4,162.8,168.8,197.9
440,33364.0,151.2,159.0,164.8,173.8,178.3
441,33440.0,146.5,157.1,163.1,167.4,176.1
442,33516.0,129.5,145.5,155.7,165.7,180.5
443,33592.0,133.8,143.8,151.7,166.0,180.4
444,33668.0,149.2,165.5,171.8,177.1,191.0
445,33744.0,133.7,145.5,159.8,168.4,195.4
446,33820.0,122.9,140.7,160.3,172.7,180.5
447,33896.0,121.0,140.9,151.5,160.2,176.4
448,33972.0,141.9,154.6,162.6,170.6,178.3
449,34048.0,118.6,138.1,157.3,168.9,192.9
450,34124.0,113.5,135.5,151.7,166.8,183.4
451,34200.0,133.0,144.7,153.1,166.4,177.4
452,34276.0,123.0,144.6,158.5,164.6,184.0
453,34352.0,136.2,148.8,167.4,179.5,213.7
454,34428.0,135.7,150.3,156.3,166.6,178.4
455,34504.0,146.2,158.5,166.7,175.7,185.4
456,34580.0,153.2,158.5,167.8,175.4,179.8
457,34656.0,103.7,131.7,148.6,158.5,172.0
458,34732.0,127.6,137.2,153.5,165.0,183.6
459,34808.0,131.7,147.4,164.9,172.4,187.4
460,34884.0,141.1,149.7,161.7,174.0,188.4
461,34960.0,129.7,148.7,156.7,163.3,176.5
462,35036.0,118.3,138.5,153.9,165.0,179.1
463,35112.0,136.6,155.7,160.6,170.3,181.2
464,35188.0,127.5,145.6,158.6,166.4,175.8
465,35264.0,135.9,145.0,158.9,168.1,178.2
466,35340.0,116.9,139.3,151.7,168.1,178.0
467,35416.0,114.6,136.8,154.0,164.2,174.3
468,35492.0,125.1,145.2,154.0,162.4,184.8
469,35568.0,140.4,153.5,159.8,172.1,188.7
470,35644.0,117.8,146.2,161.0,181.7,220.4
471,35720.0,132.3,148.6,158.7,168.5,178.6
472,35796.0,111.4,135.2,151.5,158.6,171.8
473,35872.0,134.6,148.1,161.7,169.6,177.0
474,35948.0,136.8,145.2,152.5,161.4,170.8
475,36024.0,120.5,133.7,147.6,161.2,172.4
476,36100.0,137.6,144.0,158.3,168.4,175.2
477,36176.0,130.3,140.2,149.0,159.6,166.6
478,36252.0,146.5,150.5,158.0,169.2,179.2
479,36328.0,127.4,137.4,146.8,157.2,170.2
480,36404.0,116.4,141.2,152.9,165.8,176.5
481,36480.0,133.2,146.5,152.7,164.2,174.1
482,36556.0,118.2,134.9,142.9,152.4,164.2
483,36632.0,127.4,144.7,155.7,166.5,178.5
484,36708.0,117.8,142.1,151.9,156.0,176.2
485,36784.0,124.3,151.5,165.1,174.1,179.8
486,36860.0,117.9,135.8,150.3,163.1,189.7
487,36936.0,122.6,145.9,156.6,165.9,173.4
488,37012.0,117.6,136.7,152.4,167.7,187.4
489,37088.0,139.7,154.3,163.0,171.7,180.1
490,37164.0,127.5,141.3,148.0,158.3,170.6
491,37240.0,129.5,143.1,156.1,165.8,177.7
492,37316.0,133.7,148.9,156.6,164.2,176.6
493,37392.0,134.7,148.6,160.0,173.5,192.2
494,37468.0,128.1,142.1,152.6,159.7,170.1
495,37544.0,132.3,140.6,156.7,167.6,177.3
496,37620.0,119.7,149.4,161.1,185.1,217.8
497,37696.0,137.3,145.7,156.9,170.8,182.4
498,37772.0,124.4,147.2,159.1,171.7,206.5
499,37848.0,120.3,145.9,155.9,169.9,181.4
500,37924.0,115.2,129.1,149.8,161.2,168.1
501,38000.0,136.9,144.0,157.5,165.8,175.8
502,38076.0,121.5,140.5,153.5,163.0,170.2
503,38152.0,119.1,144.1,159.6,171.0,182.0
504,38228.0,116.9,138.0,151.1,157.8,174.2
505,38304.0,116.6,148.8,158.2,164.4,178.7
506,38380.0,137.4,141.6,149.3,155.1,161.1
507,38456.0,138.3,151.7,161.5,170.5,180.9
508,38532.0,141.7,148.7,154.8,161.9,172.3
509,38608.0,113.4,135.6,155.3,169.8,194.1
510,38684.0,117.7,136.1,143.2,149.6,165.1
511,38760.0,145.9,151.5,164.8,180.5,216.1
512,38836.0,117.6,139.6,151.0,167.4,180.5
513,38912.0,138.2,145.4,155.9,168.7,176.1
514,38988.0,124.4,136.8,145.8,155.4,168.0
515,39064.0,137.8,143.8,152.2,162.6,178.1
